serie,region,anio,valor
mpd2020-pib-per-capita-mapa-pre1820,FRA,1514,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1515,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1516,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1517,1626
mpd2020-pib-per-capita-mapa-pre1820,FRA,1518,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1519,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1520,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1521,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1522,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1523,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1524,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1525,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1526,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1527,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1528,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1529,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1530,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1531,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1532,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1533,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1534,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1535,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1536,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1537,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1538,1610
mpd2020-pib-per-capita-mapa-pre1820,FRA,1539,1592
mpd2020-pib-per-capita-mapa-pre1820,FRA,1540,1592
mpd2020-pib-per-capita-mapa-pre1820,FRA,1541,1575
mpd2020-pib-per-capita-mapa-pre1820,FRA,1542,1575
mpd2020-pib-per-capita-mapa-pre1820,FRA,1543,1575
mpd2020-pib-per-capita-mapa-pre1820,FRA,1544,1575
mpd2020-pib-per-capita-mapa-pre1820,FRA,1545,1559
mpd2020-pib-per-capita-mapa-pre1820,FRA,1546,1559
mpd2020-pib-per-capita-mapa-pre1820,FRA,1547,1559
mpd2020-pib-per-capita-mapa-pre1820,FRA,1548,1541
mpd2020-pib-per-capita-mapa-pre1820,FRA,1549,1508
mpd2020-pib-per-capita-mapa-pre1820,FRA,1550,1490
mpd2020-pib-per-capita-mapa-pre1820,FRA,1551,1474
mpd2020-pib-per-capita-mapa-pre1820,FRA,1552,1457
mpd2020-pib-per-capita-mapa-pre1820,FRA,1553,1457
